,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
183,"Body (feat. brando)","Loud Luxury",14393,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
184,Sulung,"Kunto Aji",14313,https://open.spotify.com/track/7qo8kexwXhr3FwyHASzvvk
185,"BBoom BBoom",MOMOLAND,14290,https://open.spotify.com/track/3BPoSr2pO34Aan6alFfVto
186,Tegar,Rossa,14248,https://open.spotify.com/track/32qGak8I84APt5Inj96cfq
187,"Haruskah Kumati","Ada Band",14238,https://open.spotify.com/track/3RzgETsKqBs5McfQTdNp2Q
188,"Thick And Thin",LANY,14234,https://open.spotify.com/track/7qIICzwgm3eu1Ic3ufPGJf
189,"Better Now","Post Malone",14199,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
190,"I Like It","Cardi B",14188,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
191,Epiphany,BTS,14163,https://open.spotify.com/track/7L8hkKW4hnemNfuOfEZcle
192,"Trivia 轉 : Seesaw",BTS,14152,https://open.spotify.com/track/1ZPpGPko8oULTmi34rozMh
193,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",14137,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
194,<3,"Ben Sihombing",14125,https://open.spotify.com/track/1etOzhLLcKmwJ111KB5nll
195,"All I Want",Kodaline,14101,https://open.spotify.com/track/5JuA3wlm0kn7IHfbeHV0i6
196,"Mata Ke Hati (Acoustic Version)",Hivi!,13962,https://open.spotify.com/track/5eF8Hn5AHY4qT3aZsVYAzO
197,REMEDY,Alesso,13934,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
198,"The Truth Untold",BTS,13924,https://open.spotify.com/track/48XfojJC87VKLlUotYV0Gm
199,"God's Plan",Drake,13915,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
200,BAAM,MOMOLAND,13885,https://open.spotify.com/track/4Is1b37KJY9XVCgzp81FBW
