,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
56,"Shape of You","Ed Sheeran",11651,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
57,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",11575,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
58,"The Ringer",Eminem,11565,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
59,HURT,"Jasmine Sokko",11340,https://open.spotify.com/track/748ooJMZmrsPcQ3MdSZwsF
60,"FAKE LOVE",BTS,11071,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo
61,"Only You (with Little Mix)","Cheat Codes",10756,https://open.spotify.com/track/54l9GJGQ1UCFKe2tzt1Vxt
62,"Lucid Dreams","Juice WRLD",10751,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
63,不該,"Jay Chou",10688,https://open.spotify.com/track/7LyCtbxher5m97MImn5M3l
64,她說,"JJ Lin",10509,https://open.spotify.com/track/632VyMrvhsHIsO4zq9khts
65,"Side Effects","The Chainsmokers",10469,https://open.spotify.com/track/3OtQmFLS5b3pTgIf44GQFJ
66,"I Wouldn't Know Any Better Than You","Gentle Bones",10432,https://open.spotify.com/track/3K8tRD2Prik7FXbD8lZ6DC
67,"SICKO MODE","Travis Scott",10393,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
68,"In My Mind",Dynoro,10276,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
69,"New Rules","Dua Lipa",10186,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
70,"FOREVER YOUNG - KR Ver.",BLACKPINK,10116,https://open.spotify.com/track/57Enap29zKl7NGRdDJjkjA
71,"The Middle",Zedd,10055,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
72,"I Don't Wanna Love You Anymore",LANY,10049,https://open.spotify.com/track/1NEV2pt7AJSHWadhfCZ48t
73,修煉愛情,"JJ Lin",10008,https://open.spotify.com/track/190kU2WKyIzx9XaBjfWRPk
74,"LOVE SCENARIO",iKON,9966,https://open.spotify.com/track/6qAzAmPBUpGrk7XADZHR5k
75,"Say You Won't Let Go","James Arthur",9879,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
76,"I Like Me Better",Lauv,9855,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
77,Fall,Eminem,9817,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
78,"You Are The Reason","Calum Scott",9780,https://open.spotify.com/track/69vToJ9BMbbLlFZo7k7A7B
79,Connection,OneRepublic,9760,https://open.spotify.com/track/3T4UodGkfZObJ43RtA5KFU
80,小幸運,"Hebe Tien",9633,https://open.spotify.com/track/1ZeVIrCWzEmsJexkrgvjFv
81,"Too Good At Goodbyes","Sam Smith",9463,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
82,"SLOW DANCING IN THE DARK",Joji,9333,https://open.spotify.com/track/0UyljEbX9dqI1K0sqdv6B6
83,Enemies,Lauv,9319,https://open.spotify.com/track/3JJYIoJ5FyY9E0DGjr7SXF
84,以後別做朋友,"Eric Chou",9242,https://open.spotify.com/track/7zyYmIdjqqiX6kLryb7QBx
85,"HANN (Alone)",(G)I-DLE,9192,https://open.spotify.com/track/7gr57cYekMWriyJYbT7oZ4
86,聽見下雨的聲音,"Jay Chou",9145,https://open.spotify.com/track/0nt1LAZjaTjrf30S8hdRDU
87,倒數,G.E.M.,9132,https://open.spotify.com/track/2HmM5p02Q2qrYZvXJRLVx3
88,REMEDY,Alesso,9071,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
89,"One Kiss (with Dua Lipa)","Calvin Harris",8997,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
90,"New Light","John Mayer",8949,https://open.spotify.com/track/40FLJc17FMZaPmCQEEZgB0
91,Closer,"The Chainsmokers",8863,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
92,"Body (feat. brando)","Loud Luxury",8846,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
93,IDGAF,"Dua Lipa",8825,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
94,"Better Now","Post Malone",8807,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
95,"Can’t Help Falling in Love","Kina Grannis",8738,https://open.spotify.com/track/7uuEfUMuPeQ7RlSWa0cES2
96,演員,"Joker Xue",8724,https://open.spotify.com/track/6LunoYd3xpZ19sICOXS8Xd
97,"Rewrite The Stars","Zac Efron",8709,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
98,"Want To","Dua Lipa",8655,https://open.spotify.com/track/0CBFOvHlyqy30Q5tbyNHfQ
99,"Not Alike (feat. Royce Da 5'9)",Eminem,8615,https://open.spotify.com/track/28FGV3ORH14MYORd7s5dlU
100,Photograph,"Ed Sheeran",8590,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
101,SAD!,XXXTENTACION,8500,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
102,"As If It's Your Last",BLACKPINK,8434,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot
103,"Tie Me Down (with Elley Duhé)",Gryffin,8382,https://open.spotify.com/track/4QVS8YCpK71R4FsxSMCjhP
104,安靜,"Jay Chou",8280,https://open.spotify.com/track/4FOydQ5IdqmdeBgG9vFbPg
105,"Thick And Thin",LANY,8268,https://open.spotify.com/track/7qIICzwgm3eu1Ic3ufPGJf
106,"Something Just Like This","The Chainsmokers",8262,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
107,"光年之外 (電影 《Passengers》 中國區主題曲)",G.E.M.,8243,https://open.spotify.com/track/1bkvGbgK4HU8B7Ue4k7O7I
108,"Burn Out (feat. Dewain Whitmore)","Martin Garrix",8215,https://open.spotify.com/track/7IWTIkiWGWNQyYfOLdMrGD
109,Euphoria,BTS,8132,https://open.spotify.com/track/3p6hnejEQYXkiTO1lAzVc0
110,"Born To Be Yours",Kygo,8105,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
111,Happier,"Ed Sheeran",8037,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
112,"Dance The Night Away",TWICE,7946,https://open.spotify.com/track/281tmNk46TBQS9ACYMLYyA
113,FRIENDS,Marshmello,7911,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
114,"Sincerity Is Scary","The 1975",7894,https://open.spotify.com/track/06Vthiq8nNDuT5nOcch535
115,"Jackie Chan",Tiësto,7854,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
116,"I'm Yours","Jason Mraz",7847,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
117,後來的我們,Mayday,7821,https://open.spotify.com/track/13AruKdh8wJhWx6i5dV8X1
118,"What is Love?",TWICE,7811,https://open.spotify.com/track/5Ek40FyMPprcvtyZDjqylX
119,楓,"Jay Chou",7793,https://open.spotify.com/track/2YzJaHvzsEb1LzGugXIduK
120,Somebody,"The Chainsmokers",7684,https://open.spotify.com/track/6H0Ai73WGIOFoGm5zmbdx1
121,Greatest,Eminem,7678,https://open.spotify.com/track/2XTquzYQAdT1Hk78bOUwsv
122,"Right Now","Nick Jonas",7650,https://open.spotify.com/track/43wzy7JxMEfvCh8ZFeZKYk
123,Faded,"Alan Walker",7612,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos
124,"I'm Fine",BTS,7593,https://open.spotify.com/track/0EQMrxdeiBhry9JCxskko3
125,"Real Friends","Camila Cabello",7578,https://open.spotify.com/track/5vnpANH92iEajvGwE2oQ6r
126,Kamikaze,Eminem,7555,https://open.spotify.com/track/2gsNpSn7VvvJuSrIDfRoYy
127,Wolves,"Selena Gomez",7482,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU
128,"I Like It","Cardi B",7479,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
129,"RAP DEVIL","Machine Gun Kelly",7305,https://open.spotify.com/track/63TyoT9Ee03rQxv8xmdJ2l
130,珊瑚海,"Jay Chou",7295,https://open.spotify.com/track/4JY5s40ymnG18f6wxQtzPw
131,Yellow,"Katherine Ho",7260,https://open.spotify.com/track/2XSzHLq8gOJHFflQr6QCpM
132,你还要我怎样,"Joker Xue",7240,https://open.spotify.com/track/0kuKQQMx6L3efJuRVTgWQb
133,手心的薔薇,"JJ Lin",7228,https://open.spotify.com/track/07DWACsD58aEdq6XnDadLh
134,泡沫,G.E.M.,7217,https://open.spotify.com/track/2IfSPLPDW6RGosdB5huwAA
135,"Say My Name","David Guetta",7217,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
136,算什麼男人,"Jay Chou",7199,https://open.spotify.com/track/7vs3JM90lKhp11av83WA5j
137,Attention,"Charlie Puth",7183,https://open.spotify.com/track/5cF0dROlMOK5uNZtivgu50
138,偉大的渺小,"JJ Lin",7071,https://open.spotify.com/track/1P2RxojrM3KEoKgM7pbc9i
139,BAAM,MOMOLAND,7049,https://open.spotify.com/track/4Is1b37KJY9XVCgzp81FBW
140,"Sin Pijama","Becky G",7047,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
141,"Power Up","Red Velvet",7017,https://open.spotify.com/track/381g0b6QZxC13SzA2HRMIc
142,"BBoom BBoom",MOMOLAND,6993,https://open.spotify.com/track/3BPoSr2pO34Aan6alFfVto
143,連名帶姓,"A-Mei Chang",6930,https://open.spotify.com/track/4a5FvWpFaCs3YOzEnnpgR0
144,"What Lovers Do (feat. SZA)","Maroon 5",6927,https://open.spotify.com/track/0GxQ1A5L9xnMOytbP6eKBG
145,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,6823,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
146,"God's Plan",Drake,6818,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
147,飄向北方,Namewee,6741,https://open.spotify.com/track/5mS0BGxAAebA3amJg6LkVk
148,突然好想你,Mayday,6736,https://open.spotify.com/track/0IAgufC1FlOg1nZMmRZxRr
149,Thunder,"Imagine Dragons",6711,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
150,"All Falls Down","Alan Walker",6674,https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb
151,"Rumors (with Sofia Carson)",R3HAB,6665,https://open.spotify.com/track/4hIhoGN4UTZdNpHn5PbvoC
152,"Never Be the Same","Camila Cabello",6575,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
153,情非得已,"Harlem Yu",6572,https://open.spotify.com/track/4KBegMBVyHsfC7fPOztTzV
154,DNA,BTS,6539,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH
155,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",6448,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
156,"In My Blood","Shawn Mendes",6414,https://open.spotify.com/track/2QZ7WLBE8h2y1Y5Fb8RYbH
157,Entertainer,ZAYN,6387,https://open.spotify.com/track/5LTGmestwpHZ1BfCmpFQJx
158,Shotgun,"George Ezra",6360,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
159,"Taste (feat. Offset)",Tyga,6331,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
160,"lovely (with Khalid)","Billie Eilish",6326,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
161,刚好遇见你,"Li Yugang",6289,https://open.spotify.com/track/262Q20zX8BmAOIA6cFB2t9
162,"We Don't Care",Sigala,6285,https://open.spotify.com/track/59D6pNWyn8UXPpos5fbAqm
163,"rockstar (feat. 21 Savage)","Post Malone",6285,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
164,"The Scientist",Coldplay,6254,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle
165,"We Go Up","NCT DREAM",6152,https://open.spotify.com/track/26vOBLHS116a4WNUVlvAUW
166,"All I Am","Jess Glynne",6142,https://open.spotify.com/track/6X6SdJzxyw7GzxwP2fr9WV
167,Narcissist,"No Rome",6139,https://open.spotify.com/track/4Zft1h1zRfkBqlAo4qEPqp
168,"Lucky Strike","Troye Sivan",6077,https://open.spotify.com/track/5mTJcvxRxq3uF5wUjjciDw
169,"Thinking Out Loud","Ed Sheeran",6070,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
170,Egotistic,Mamamoo,6025,https://open.spotify.com/track/5Z4aqpT39KpY8gbHoJWdou
171,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",5999,https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p
172,"That's What I Like","Bruno Mars",5982,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
173,背對背擁抱,"JJ Lin",5976,https://open.spotify.com/track/5OZeRuBBRpEY13BagcAOLJ
174,"Wake Up in the Sky","Gucci Mane",5975,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
175,"BOOMBAYAH - KR Ver.",BLACKPINK,5957,https://open.spotify.com/track/1qAPA8TooLVEqAZ58fhcrt
176,Thirsty,"The Sam Willows",5957,https://open.spotify.com/track/37Gq279gcbTuEndcpQhr24
177,Gashina,SUNMI,5882,https://open.spotify.com/track/0jFHMDRXxKaREor3hBEEST
178,"Dusk Till Dawn - Radio Edit",ZAYN,5882,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
179,"永不失聯的愛 [原創概念版]","Eric Chou",5876,https://open.spotify.com/track/21NmnwPP8SHKyVtjvubGSs
180,"Love Yourself","Justin Bieber",5831,https://open.spotify.com/track/50kpGaPAhYJ3sGmk6vplg0
181,"Just Got Paid",Sigala,5831,https://open.spotify.com/track/0v3BMLcwUmAwyqJaf5997o
182,退後,"Jay Chou",5822,https://open.spotify.com/track/1xYPMWVdl2yqOkQpjWPVbU
183,黑夜問白天,"JJ Lin",5813,https://open.spotify.com/track/5KNh5YQgfduzV4028Cfh3J
184,Nonstop,Drake,5810,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
185,Silence,Marshmello,5792,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
186,Yellow,Coldplay,5786,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg
187,"This Is Me","Keala Settle",5781,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
188,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,5771,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
189,說好的幸福呢,"Jay Chou",5751,https://open.spotify.com/track/6W2tmkeuHKaedHhdTPnyVs
190,Mine,Bazzi,5735,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
191,十七,S.H.E,5732,https://open.spotify.com/track/27aaFp7yUBdhqzJUcz9NoJ
192,Believer,"Imagine Dragons",5731,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
193,"追光者 - 電視劇夏至未至插曲","Yoyo Sham",5717,https://open.spotify.com/track/66LKcDWIHdqWEaviZhcMTx
194,當你,"JJ Lin",5708,https://open.spotify.com/track/56UzFYxgkvxU188BsCKBOc
195,"Feels Like Summer","Childish Gambino",5691,https://open.spotify.com/track/7p4vHnYXkxlzvfePJVpcTr
196,"Drew Barrymore","Bryce Vine",5656,https://open.spotify.com/track/0OgGn1ofaj55l2PcihQQGV
197,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",5630,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
198,給我一首歌的時間,"Jay Chou",5597,https://open.spotify.com/track/1KlVJebZrrMSMxcEKOV5w5
199,过客,阿涵,5555,https://open.spotify.com/track/1nfg7drkoCccY1qKr8CDpA
200,"PLAYING WITH FIRE - KR Ver.",BLACKPINK,5515,https://open.spotify.com/track/5OepnJhqZoyJN8qWo2LZzy
