,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
100,"Sempre In Due","Carl Brave x Franco 126",52878,https://open.spotify.com/track/6ElWuGFrYbsf2mdHWUoGCk
101,"Azukita (Steve Aoki, Daddy Yankee, Play-N-Skillz & Elvis Crespo)","Steve Aoki",52656,https://open.spotify.com/track/5e45GhSF18JYoLpaq2F48h
102,Rockstar,"Sfera Ebbasta",51923,https://open.spotify.com/track/3js3wKPw8VxBWtcXtwyUnA
103,Natural,"Imagine Dragons",50797,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
104,"Taste (feat. Offset)",Tyga,50288,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
105,"God is a woman","Ariana Grande",50064,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
106,"No Brainer","DJ Khaled",49946,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
107,"Lucid Dreams","Juice WRLD",49778,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
108,"SICKO MODE","Travis Scott",49235,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
109,"Acqua Calda E Limone (feat. Ernia)",Rkomi,49153,https://open.spotify.com/track/2OIXm3ZM0pbSXQYrq9C5RN
110,"Serio (feat. Capo Plaza)","Emis Killa",49059,https://open.spotify.com/track/2Cm9pUNjLYpLo2gjIiTBPa
111,"Cascare nei tuoi occhi",Ultimo,48267,https://open.spotify.com/track/60oJSn5MTG2VNvCJKwd65M
112,"Síguelo Bailando",Ozuna,47744,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz
113,"The Middle",Zedd,47620,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
114,"Giovane fuoriclasse","Capo Plaza",47460,https://open.spotify.com/track/60muwbD6E61lEYQSnEYlLc
115,"Non cambierò mai","Capo Plaza",47336,https://open.spotify.com/track/1PB00xFcBdahfUcJIkB8wG
116,"Cara Italia",Ghali,46955,https://open.spotify.com/track/3atDsUhlUgDlQQrI0XFh7I
117,"Mala Mía",Maluma,46403,https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh
118,"Serpenti A Sonagli","Sfera Ebbasta",46351,https://open.spotify.com/track/5Z0Mx6SeUAFA2rgZB9t1Nu
119,Dura,"Daddy Yankee",46298,https://open.spotify.com/track/6KuqAtoeVzxAYOaMveLNpH
120,"Next To Me","Imagine Dragons",46292,https://open.spotify.com/track/31VOknKjFrEX47bZXzqcoF
121,"Guarda come flexo",MamboLosco,46251,https://open.spotify.com/track/7pNSr2gQMVghpTcZvQUroa
122,breathin,"Ariana Grande",45810,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
123,Boss,DrefGold,45482,https://open.spotify.com/track/2kqkUq4JGQh0uTREejMpvv
124,"Thunderclouds with Sia, Diplo & Labrinth",Sia,44684,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
125,"Un domani (feat. Mr.Rain)",Annalisa,44676,https://open.spotify.com/track/5ZUbSBnGDbmBGcH2l1575M
126,IDGAF,"Dua Lipa",44367,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
127,"Electricity (with Dua Lipa)","Silk City",44263,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
128,68,Ernia,44130,https://open.spotify.com/track/3HG58pNCGOB5f9qZFZY405
129,"Veleno 6",Madman,43971,https://open.spotify.com/track/7GfXjqXD9aBvDoBdZ7EwPH
130,"Be Alright","Dean Lewis",43736,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
