,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
59,"Tout est bon","DJ Babs",80923,https://open.spotify.com/track/5pIo87IJw1JsyLqF0ETO6q
60,"Praise The Lord (Da Shine)","A$AP Rocky",80248,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
61,MacDo,Vald,78914,https://open.spotify.com/track/7e8aMwYe0EuycV6vtZLSp3
62,SAD!,XXXTENTACION,78270,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
63,"Bep Bep",Sadek,77498,https://open.spotify.com/track/0eDU1adKo7MrIvsD3MjAHv
64,"Baby Squirt",Vald,75924,https://open.spotify.com/track/60eGKTJsvDndvt0JrMx6Vg
65,"Audio - with Sia, Diplo & Labrinth",Sia,75449,https://open.spotify.com/track/7boPPE857KEqCIHNwFkDop
66,"Answerphone (feat. Yxng Bane)","Banx & Ranx",75028,https://open.spotify.com/track/1HagMz5nWk1HmevNCBOxF3
67,"Ténébreux #1","Koba LaD",74924,https://open.spotify.com/track/13AUrZzDjQujeXMh8kTVIU
68,Rechute,Vald,74220,https://open.spotify.com/track/5uRPvrM1xZwy4B0TSHTh3s
69,"One Kiss (with Dua Lipa)","Calvin Harris",73377,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
70,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",72718,https://open.spotify.com/track/2zy9TMoZlYGuCNY4TLqG24
71,"Jackie Chan",Tiësto,72229,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
72,Moonlight,XXXTENTACION,71692,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
73,Tentacíon,Sadek,71095,https://open.spotify.com/track/5DkfkJs8T1z4IHkcelTIbV
74,"Interlude (Vald - NQNT33)",Vald,70983,https://open.spotify.com/track/6si38fUXHI9Rrkg8D8PWtH
75,Paradise,Lefa,70134,https://open.spotify.com/track/00YUNap0MFncqzzuvwzUlS
76,"Born To Be Yours",Kygo,69853,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
77,"Sombre soirée",Vald,69759,https://open.spotify.com/track/6QFza9mbmANrPZlDl1FDLY
78,"M.I.L.S 2.0",Ninho,68408,https://open.spotify.com/track/1qRZfv2ZbAZGPnfbIV3YvD
79,Possédé,Vald,67821,https://open.spotify.com/track/2OtdstQyOFue0Q9trgR3O0
80,"Say My Name","David Guetta",67048,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
81,Kamasutra,Vald,66328,https://open.spotify.com/track/597BSrPgV9duH33Yfaq4Bg
82,V&V,Josman,65815,https://open.spotify.com/track/4jzTdQsa6b022esRuo5m3j
83,"Un Poco",Ninho,64133,https://open.spotify.com/track/3MVTefqbeNX5yHFOmnHy3X
84,"Pour oublier","Kendji Girac",63990,https://open.spotify.com/track/3wyQDkVQ4ZyV6TbnUxMbiU
85,Solo,Sirius,63650,https://open.spotify.com/track/5HdBvaktqjyif2Hi0shNba
86,"Moi ça m'ira",DTF,63004,https://open.spotify.com/track/4tx5ejrAuFI3ohiFHVBBck
87,"Fucked Up 3",Josman,62531,https://open.spotify.com/track/5Sm8u8sTcOGoq3V3aJq2VI
88,"No Brainer","DJ Khaled",61260,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
89,"Ipséité - Bonus Track",Damso,61122,https://open.spotify.com/track/1bWACDppxjESmjkXMl6cnI
90,"Oh Child","Robin Schulz",59756,https://open.spotify.com/track/2xw9PXlt8IaCWZjfpJ2HPL
91,"La fuite - Vegedream X Dj Leska / Edit MIx",Vegedream,59272,https://open.spotify.com/track/19IXPRtUuKFwIqJSFPY8zz
92,"Petit à petit",4Keus,58461,https://open.spotify.com/track/7xPlbtnPz1tSGreOLDXThx
93,"Mafiosa (feat. Caroliina)",Lartiste,58090,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
94,Happier,Marshmello,57881,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
95,"Your Love","David Guetta",57880,https://open.spotify.com/track/0tgbSxoFjZ20MjfoKwWevV
96,DLVrai,Josman,57428,https://open.spotify.com/track/5jSunZwIRr6u81jzW4w2dp
97,Désaccordé,Vald,57349,https://open.spotify.com/track/4ueL4j6iOPX23UG5VsvGrm
98,"Better Now","Post Malone",56683,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
99,Fendi,Ninho,56436,https://open.spotify.com/track/7BtAkqRFQjvOYOq5k5mlCb
100,"Hit Sale (feat. Roméo Elvis)","Therapie TAXI",56224,https://open.spotify.com/track/3yndKI4zWEyC36BQYrdKBA
101,Natural,"Imagine Dragons",54237,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
102,"My Love","Martin Solveig",54178,https://open.spotify.com/track/7pZ00FeIkpuzHskuDWQnU5
103,"Thunderclouds with Sia, Diplo & Labrinth",Sia,54101,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
104,"I Like It","Cardi B",53996,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
105,"Sourcils Froncés",Josman,53479,https://open.spotify.com/track/2wiKd6shdgNnCqkC7vVNvV
106,Arrivant,Timal,52967,https://open.spotify.com/track/6dN7nkvH6HaRxVQETt6agT
107,"Tête brûlée","Kalash Criminel",52421,https://open.spotify.com/track/4FPxa32CsflrJ2TgNmvabA
108,BEBE,6ix9ine,52391,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
109,"La Cintura","Alvaro Soler",52265,https://open.spotify.com/track/355kY0VYYf2AUOnUsU56Xq
110,"#DansLeTierquar (Marseille)",RK,51344,https://open.spotify.com/track/5yV77g4rZuU6ozxhpXo9Og
111,Shotgun,"George Ezra",50906,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
112,"God is a woman","Ariana Grande",50208,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
113,250,PLK,50199,https://open.spotify.com/track/7umrCQ0XZiAT6zAzBNRedm
114,"Marchand de sable Part. 4 (Du SAal)",Vegedream,50161,https://open.spotify.com/track/2mRRrAKZOXROUVmaJhlJ8k
115,"La même","Maître Gims",50078,https://open.spotify.com/track/7HK0UeyxUWJjc6ndRZVKFg
116,"Molly interlude",Vald,49914,https://open.spotify.com/track/5c0H0Iv6fTBmQbeE8rGQ7C
117,Loto,Josman,49886,https://open.spotify.com/track/3BDW0MxiZBwZusbzW5tE8d
118,"Taste (feat. Offset)",Tyga,49723,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
119,"De l'autre côté (feat. Nekfeu)",Ninho,49589,https://open.spotify.com/track/3ldfGgw7IoLHbaqmspX3ME
120,"P*Tain de m*Rde",Naza,49354,https://open.spotify.com/track/1OYliHobfsVlwcnQqtSSEE
121,Cache-Cache,Columbine,49169,https://open.spotify.com/track/4NK6D8GiarjU5inTO8FCsJ
