,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
57,"Jocelyn Flores",XXXTENTACION,59767,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
58,"One Kiss (with Dua Lipa)","Calvin Harris",58790,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
59,"I'm a Mess","Bebe Rexha",58419,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
60,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,58203,https://open.spotify.com/track/0ZNrc4kNeQYD9koZ3KvCsy
61,"Mob Ties",Drake,57883,https://open.spotify.com/track/7rC5Pl8rQSX4myONQHYPBK
62,"Love No More","Loud Luxury",57858,https://open.spotify.com/track/15fZrZhdK0g1BS9sDeW6sD
63,"Ball For Me (feat. Nicki Minaj)","Post Malone",57253,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
64,"Good Guy (feat. Jessie Reyez)",Eminem,56987,https://open.spotify.com/track/4g32MdRoqwGKQd3NXIRhpU
65,"Pretty Little Fears (feat. J. Cole)",6LACK,56608,https://open.spotify.com/track/4at3d5QWnlibMVN75ECDrp
66,"Thunderclouds with Sia, Diplo & Labrinth",Sia,55571,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
67,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",55047,https://open.spotify.com/track/2zy9TMoZlYGuCNY4TLqG24
68,"no tears left to cry","Ariana Grande",54935,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
69,"SLOW DANCING IN THE DARK",Joji,54525,https://open.spotify.com/track/0UyljEbX9dqI1K0sqdv6B6
70,REMEDY,Alesso,54170,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
71,"Say My Name","David Guetta",53607,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
72,"High Hopes","Panic! At The Disco",53281,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
73,YOSEMITE,"Travis Scott",52699,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR
74,"Hopeless Romantic (feat. Swae Lee)","Wiz Khalifa",52517,https://open.spotify.com/track/7IBSffWIu7P2MC7kMwy2FM
75,BEBE,6ix9ine,52230,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
