,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
91,"High On Life (feat. Bonn)","Martin Garrix",1638,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
92,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",1622,https://open.spotify.com/track/2zy9TMoZlYGuCNY4TLqG24
93,Thunder,"Imagine Dragons",1594,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
94,סינדרלה,"The Ultras",1588,https://open.spotify.com/track/3R6v09RBIK9claHhwTB28p
95,"למה זה מגיע לנו","Idan Raichel",1586,https://open.spotify.com/track/26pOIgtLcZ6nAq1NZDP3fU
96,"כל הזמן הזה","Nechi Nech",1584,https://open.spotify.com/track/3SSQpPFdf3WkAQgld5Eib8
97,"Don’t Matter To Me (with Michael Jackson)",Drake,1562,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
98,"Look Alive (feat. Drake)","BlocBoy JB",1562,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
99,"אחת ולתמיד","Ishay Ribo",1555,https://open.spotify.com/track/3bgNXXL7TjlBDOl36wLWHk
100,"Youth (feat. Khalid)","Shawn Mendes",1553,https://open.spotify.com/track/1h0yImRPIVAjhhHeNVlTuC
101,"עד מחר","Eviatar Banai",1549,https://open.spotify.com/track/5dlEgrCOjy9FTcQM1vrrh5
102,X,"Nicky Jam",1538,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
103,"Nice For What",Drake,1527,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
104,"Like I Do","David Guetta",1517,https://open.spotify.com/track/4aBYzs8RxZMuqyOanNlf8I
105,"Blah Blah Blah","Armin van Buuren",1515,https://open.spotify.com/track/0tp6mwUt99QnfY95T30Lqj
106,"אחותך עם נורוז","Dudu Faruk",1515,https://open.spotify.com/track/6VzMl5OZabswoo4jQBdsp3
107,בסיבוב,Tuna,1512,https://open.spotify.com/track/5RnhWaP5VD3eJN3J0chPmh
108,"Feels Like Summer","Childish Gambino",1501,https://open.spotify.com/track/7p4vHnYXkxlzvfePJVpcTr
109,"Stepping Stone",Eminem,1487,https://open.spotify.com/track/60Z57Wdrn0pEVpHI7d7GAX
110,"Jocelyn Flores",XXXTENTACION,1479,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
111,Kawaii,"Static & Ben El Tavori",1475,https://open.spotify.com/track/4hbimRSQ2ZA5F86WSw5p6S
