,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
50,"Aquela Pessoa - Ao Vivo","Henrique & Juliano",170779,https://open.spotify.com/track/3A1LphuJ5lQD6NjPtxtYFh
51,"Vou Morrer Sozinho",Jão,163019,https://open.spotify.com/track/1XVN2BVHfKUUcMH0jxSRZ5
52,"Quem Pegou, Pegou","Henrique & Juliano",157724,https://open.spotify.com/track/0kCqaybZgYcLYxzZymmBoc
53,"Ouvi Dizer",Melim,154421,https://open.spotify.com/track/1qCLx3nX25NuhfPjM5E1qV
54,"Casa da Mãe Joana - Ao Vivo","Marília Mendonça",154090,https://open.spotify.com/track/4y17a6dAJ8P1jeZpd2LCrC
55,"Troca de Favor - Ao Vivo","Marcos & Belutti",150214,https://open.spotify.com/track/0PJBQEOLyA0Q7xnTzUFcji
56,"Apelido Carinhoso","Gusttavo Lima",149228,https://open.spotify.com/track/6wXYGqXCLtEHx4VDb2TPcM
57,"Tô Com Moral No Céu! - Ao Vivo","Matheus & Kauan",148870,https://open.spotify.com/track/0uwaiApk6k7k9POyFjTKeR
58,"Ta Tum Tum","MC Kevinho",139050,https://open.spotify.com/track/6etab3UBCo5GOTMZqUvRka
59,"Bonita, Lindinha e Sagaz","Mc Davi",137836,https://open.spotify.com/track/1R1HmdunvOnEK4bibKp7q5
60,"Me Solta","Nego do Borel",137486,https://open.spotify.com/track/5nqehpNGoRAz4wUFK3wT9k
61,"3 Dias Virado","Mc IG",136465,https://open.spotify.com/track/4uD7ypL7pDmOiMiVX6TCCa
62,Devagarinho,"Luísa Sonza",134525,https://open.spotify.com/track/0aZfIiaO3b2HTNxZ3sv1cg
63,Happier,Marshmello,133082,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
64,"I Love It (& Lil Pump)","Kanye West",132766,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
