,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
57,"One Kiss (with Dua Lipa)","Calvin Harris",47862,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
58,"Quiero Mas",Ozuna,46805,https://open.spotify.com/track/1aYcpI8hXtpAEdBq8fp1pH
59,"Girls Like You (feat. Cardi B)","Maroon 5",44728,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
60,Dembow,"Danny Ocean",43556,https://open.spotify.com/track/2EzRdhuoPyNJDlep7lnNf2
61,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",41862,https://open.spotify.com/track/1j6xOGusnyXq3l6IryKF3G
62,"Pasado y Presente",Ozuna,41832,https://open.spotify.com/track/6NPjHwhEG7eQUQBoPFBrnz
63,"Not Steady","Paloma Mami",40588,https://open.spotify.com/track/0OHaMkxPYFqFzds2SYOidC
64,Bandolera,"Anuel Aa",40179,https://open.spotify.com/track/3WapscF576b4Gw6tED2kWL
65,"Adios Santiago Querido / El Guaton Loyola / Cantemos Querido Amigo","Fiesta Huasa",39728,https://open.spotify.com/track/474F11ihq3XmofCaVzxK8W
66,"Sin Querer Queriendo (feat. Mau y Ricky)",Lali,38780,https://open.spotify.com/track/5rUNrHC5b0oYanaw370Ncz
67,"Haciendo Nada",Santaferia,38753,https://open.spotify.com/track/0dlFCeKHsPhnLKPbqoOwwH
68,Ambiente,"J Balvin",38676,https://open.spotify.com/track/6VrBWh90BiwWmwKtvwWFcq
69,Bipolar,"Chris Jeday",38336,https://open.spotify.com/track/4WzsycqZkpkS48H9AAAGux
70,"Chicha de Curacavi / La Consentida / Esa Chiquilla que Baila","Fiesta Huasa",37993,https://open.spotify.com/track/3i43CmOyxel6vp5GnakvTd
71,Medicina,Anitta,37828,https://open.spotify.com/track/4R5xvs5X0phd0EYWyGigju
72,Calypso,"Luis Fonsi",37773,https://open.spotify.com/track/4178A5NkEjcsGc64jpBO6d
73,"Mi Cama","Karol G",37747,https://open.spotify.com/track/7sFYVcKSb24qg0dAkqLEFj
74,Devuelveme,Ozuna,37561,https://open.spotify.com/track/5uvucCRBTkxv7VxIDLOqe7
75,Criminal,"Natti Natasha",37182,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
76,"El Farsante - Remix",Ozuna,37020,https://open.spotify.com/track/7uYgVgRSgqluZclLS7wpp4
77,Subete,"Lary Over",36898,https://open.spotify.com/track/6CWMm2mJOrKyDH4W1X5d06
78,"No Es Real",Cami,36674,https://open.spotify.com/track/1MinRPeRKZONS8Zoo9jjEg
79,"Me Rehúso","Danny Ocean",35550,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
80,Ponle,Rvssian,35364,https://open.spotify.com/track/28O1p0bQXH2F6Qn8jBZZR4
81,"Lucha En Equilibrio","Denise Rosenthal",35215,https://open.spotify.com/track/5XXRbcWjc6jQhAS6MxyYmu
82,"Electricity (with Dua Lipa)","Silk City",34643,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
83,"El Préstamo",Maluma,34079,https://open.spotify.com/track/2XVilv6s9GETnw9PG4T9Mz
84,"Epa Wei","Danny Ocean",34004,https://open.spotify.com/track/2QmsKag0YaqhAbpR9Nwmpn
85,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]","Anuel Aa",33832,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65
86,"I Love It (& Lil Pump)","Kanye West",33825,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
87,Dimelo,"Paulo Londra",33560,https://open.spotify.com/track/3uwehoqKSQLa5lFFvIX6M3
88,"Amor (Ft. Mon Laferte) - MTV Unplugged","Los Auténticos Decadentes",32779,https://open.spotify.com/track/2fscHtYDKLd7xYRCTe3prP
89,"Hablar de Ti",Gepe,32568,https://open.spotify.com/track/1vV2FBKYvu6sJDqzSCNgbI
90,"Caliente (feat. J Balvin)","De La Ghetto",32391,https://open.spotify.com/track/1d1mZ7F4VI0hkkie2jE4yq
91,"New Rules","Dua Lipa",31467,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
92,"Otra Vez (feat. J Balvin)","Zion & Lennox",31358,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq
93,"Los Lagos de Chile / Alo Alo / La Rosa y El Clavel","Fiesta Huasa",31272,https://open.spotify.com/track/7jTBkfAlohyySzXh2zIj58
94,"Ella Fuma","Plan B",31120,https://open.spotify.com/track/4IYxcqhcFFJ025qfWJeulF
95,Yeezy,"Anuel Aa",30961,https://open.spotify.com/track/4CzA04WEvvXF6ItpzVTP4b
96,"Shape of You","Ed Sheeran",30724,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
97,"Se Preparó",Ozuna,30506,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
98,"El Marinero / Esta Bailando Una Morena / Puerto de Valparaiso","Fiesta Huasa",30234,https://open.spotify.com/track/5U28RWnN0aRkT2unsxFaOs
99,"Escápate Conmigo (feat. Ozuna)",Wisin,30046,https://open.spotify.com/track/1KSqYYJFyfTecXFk9M0prc
100,Sensualidad,"Bad Bunny",29939,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
101,"No Hay Nadie Más","Sebastian Yatra",29432,https://open.spotify.com/track/3IPJg1sdqLj12kFIndaonN
102,"Ponle Música","Bryant Myers",29405,https://open.spotify.com/track/5OjMzj9AamnqOVoGph315H
103,"Serenata cruel","Villa Cariño",29301,https://open.spotify.com/track/152U4ecGSiYeKm2gnFc4wA
104,"A Partir De Hoy","David Bisbal",29109,https://open.spotify.com/track/7ojH6H4wE6XJNgzU4uvNc8
105,Peligrosa,"J Balvin",28556,https://open.spotify.com/track/3Nkqp3NSGWMXVVO08zGpN7
106,"Échame La Culpa","Luis Fonsi",28159,https://open.spotify.com/track/2hl6q70unbviGo3g1R7uFx
107,Naturaleza,"Anuel Aa",28033,https://open.spotify.com/track/1icm3g1X4j3tFk4z2PrauY
108,PPP,"Kevin Roldan",27165,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS
109,"Quiero Repetir",Ozuna,26938,https://open.spotify.com/track/0MIcPSq9n2z5H8TAfEstri
110,"Como Soy","Pacho El Antifeka",26906,https://open.spotify.com/track/7jIfxFhZSmH3LGud6D5m2w
111,Aura,Ozuna,26568,https://open.spotify.com/track/1AVu7Kc2MRrLfOG1RCEf07
112,Bella,Wolfine,26565,https://open.spotify.com/track/3xcCix7Jv1Rp90YVmgo35D
113,IDGAF,"Dua Lipa",26531,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
114,"Que Tu Quieres","Jowell & Randy",26352,https://open.spotify.com/track/7MiDc0vsiLNcZ5dcLlA3ue
115,Celoso,"Lele Pons",26292,https://open.spotify.com/track/33zcmmElV1YbRZe57biUjg
116,Haciéndolo,Ozuna,26256,https://open.spotify.com/track/1QAdhn27qnsVDFc7ZZZ0Ag
117,"La Modelo",Ozuna,26184,https://open.spotify.com/track/2SbzdGpOKlH3HIAGTWTbwU
118,Dura,"Daddy Yankee",25635,https://open.spotify.com/track/6KuqAtoeVzxAYOaMveLNpH
119,"Con Permiso Soy la Cueca / El Organillero / El Sombrero de Huaso","Fiesta Huasa",25599,https://open.spotify.com/track/2nt18S7tk7g3QYAmGn65n8
