,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
57,X,"Nicky Jam",5886,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
58,"¿Cual es tu plan?","Bad Bunny",5651,https://open.spotify.com/track/4HRDBtek0ayfLQ6uc7rjO9
59,"To My Love - Tainy Remix","Bomba Estéreo",5506,https://open.spotify.com/track/5LciLoxa1gK70yIUeoHgRx
60,"Robarte un Beso","Carlos Vives",5477,https://open.spotify.com/track/0JcNysfWVWaMS7R6vzGB2k
61,"Síguelo Bailando",Ozuna,5442,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz
62,"Me Rehúso","Danny Ocean",5294,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
63,"El Embrujo",Morat,5184,https://open.spotify.com/track/6GM7WCa0accugI9b2JTeix
64,Medicina,Anitta,5153,https://open.spotify.com/track/4R5xvs5X0phd0EYWyGigju
65,"Besos En Guerra",Morat,5076,https://open.spotify.com/track/5KgdtjmglXPjJNKvMvSjgo
66,Esperándote,"Manuel Turizo",4962,https://open.spotify.com/track/1nfyE13arjOuO54HH0zmqj
67,Brindemos,"Anuel Aa",4885,https://open.spotify.com/track/7LeQ55Z5jPBB0ggYJtAiYO
68,"In My Mind",Dynoro,4881,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
69,"Un Poquito","Diego Torres",4794,https://open.spotify.com/track/5pH8g37XIkQej0AnlfQgNS
70,"Mi Cama","Karol G",4779,https://open.spotify.com/track/7sFYVcKSb24qg0dAkqLEFj
71,"Promises (with Sam Smith)","Calvin Harris",4777,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
72,"A Partir De Hoy","David Bisbal",4728,https://open.spotify.com/track/7ojH6H4wE6XJNgzU4uvNc8
73,"Tú Y Yo (feat. Nicky Jam & Justin Quiles)",Valentino,4721,https://open.spotify.com/track/58smOywZbVu8AjWutppiQA
74,"Magia (feat. Sebastian Yatra)","Andrés Cepeda",4628,https://open.spotify.com/track/6xAhkN7uE1qdhPa8jZwhTb
75,"La Vida Sin Ti","Piso 21",4626,https://open.spotify.com/track/1RvL7eHoeUolnQbWm2Hnba
76,"I Love It (& Lil Pump)","Kanye West",4610,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
77,"Shape of You","Ed Sheeran",4574,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
78,"Quiero Volver",TINI,4572,https://open.spotify.com/track/1jcAZRfufvi67KWnwRmizE
79,"Loca Remix",Khea,4570,https://open.spotify.com/track/2CRbiMK0W14l71SpDKqKZM
80,"Más Fuerte",Greeicy,4561,https://open.spotify.com/track/2fKwgxMdLZ1IZPUXEG1Si7
81,Sirena,"Cali Y El Dandee",4527,https://open.spotify.com/track/1juHIWqgFiDFAKuEBP24Lt
82,"No Te Vas",Nacho,4487,https://open.spotify.com/track/21Dt0T82tst15r3HCIM2Ku
83,Believer,"Imagine Dragons",4481,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
84,Bella,Wolfine,4376,https://open.spotify.com/track/3xcCix7Jv1Rp90YVmgo35D
85,Criminal,"Natti Natasha",4295,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
86,"La Correcta",Nabález,4287,https://open.spotify.com/track/1ISamB2lPDAeKb4Js2hLgq
87,"Electricity (with Dua Lipa)","Silk City",4284,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
88,"Vivo Pensando En Ti (feat. Maluma)","Felipe Peláez",4212,https://open.spotify.com/track/4DBnQKEkneEBbUXJVX5Kxs
89,"Lost on You",LP,4174,https://open.spotify.com/track/3SqvR3HYLlCTYzbDXJ52OC
90,"Otra Vez (feat. J Balvin)","Zion & Lennox",4159,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq
91,"Por Pura Curiosidad",Fonseca,4099,https://open.spotify.com/track/1kLTaKK1qbtGuxggUtz8iz
92,Pineapple,"Karol G",4076,https://open.spotify.com/track/2RXzzOxmBlffT81fjwBSVh
93,"Suena El Dembow","Joey Montana",4074,https://open.spotify.com/track/0woHVOh3KXLSDv8VU9XwZ4
