,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
56,"Roku Okeāns","Bermudu Divstūris",1405,https://open.spotify.com/track/7qfisxNvTUxlD6mvrw8673
57,"One Kiss (with Dua Lipa)","Calvin Harris",1399,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
58,"I'm a Mess","Bebe Rexha",1364,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
59,"Pretty Little Fears (feat. J. Cole)",6LACK,1360,https://open.spotify.com/track/4at3d5QWnlibMVN75ECDrp
60,REMEDY,Alesso,1328,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
61,"Venom - Music From The Motion Picture",Eminem,1309,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
62,"Розовое вино",Allj,1263,https://open.spotify.com/track/4LDcQ9sLkKCie4XcKaEwJD
63,"God is a woman","Ariana Grande",1253,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
64,Normal,Eminem,1251,https://open.spotify.com/track/0evt4UZbdhnHtcAnxkm6A1
65,"Stepping Stone",Eminem,1243,https://open.spotify.com/track/60Z57Wdrn0pEVpHI7d7GAX
66,"Feels Like Summer","Childish Gambino",1189,https://open.spotify.com/track/7p4vHnYXkxlzvfePJVpcTr
67,"Sincerity Is Scary","The 1975",1186,https://open.spotify.com/track/06Vthiq8nNDuT5nOcch535
68,"High On Life (feat. Bonn)","Martin Garrix",1184,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
69,"Good Guy (feat. Jessie Reyez)",Eminem,1175,https://open.spotify.com/track/4g32MdRoqwGKQd3NXIRhpU
70,"Born To Be Yours",Kygo,1160,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
71,"Side Effects","The Chainsmokers",1159,https://open.spotify.com/track/3OtQmFLS5b3pTgIf44GQFJ
72,"Salauzta Sirds (feat. Ozols)",Dons,1128,https://open.spotify.com/track/4KV9h3YlxjISNYPKw8vpkw
73,"Nice Guy (with Jessie Reyez)",Eminem,1107,https://open.spotify.com/track/09FfQO3PqHO4HIJL511Ksi
74,changes,XXXTENTACION,1083,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
75,"Survive (feat. Emeli Sandé, Gucci Mane)","Don Diablo",1076,https://open.spotify.com/track/0ZK4SbP0mgjTlvLiSBbhsd
76,"Pašu dārgāko","Prāta Vētra",1068,https://open.spotify.com/track/4b2wp2tbxlM1FkGHwHC69F
77,"Mo Bamba","Sheck Wes",1068,https://open.spotify.com/track/3QybPutx0Tjk472bBKjNWn
78,"Like I Love You","Lost Frequencies",1061,https://open.spotify.com/track/2ZrM2IfZelBZMZoBq9y4kj
79,Benz,"Singapūras Satīns",1050,https://open.spotify.com/track/3XpvmTsjUxOS6AbHTmqEKf
80,"Ocean (feat. Khalid)","Martin Garrix",1049,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
81,"God's Plan",Drake,1040,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
82,"Don’t Matter To Me (with Michael Jackson)",Drake,1022,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
83,"Šokolādes saldējums","Prāta Vētra",1015,https://open.spotify.com/track/7JSUrkUnBoM8zDzKKkKCT3
84,"no tears left to cry","Ariana Grande",1009,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
