,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
103,STARGAZING,"Travis Scott",6821,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
104,"Leave a Light On","Tom Walker",6771,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W
105,"Feels Like Summer","Childish Gambino",6763,https://open.spotify.com/track/7p4vHnYXkxlzvfePJVpcTr
106,Budapest,"George Ezra",6751,https://open.spotify.com/track/7GJClzimvMSghjcrKxuf1M
107,SWISH,Tyga,6723,https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD
108,"Take Me to Church",Hozier,6715,https://open.spotify.com/track/3KYOGt8IO6j8wptkG9THag
109,"We Don't Care",Sigala,6714,https://open.spotify.com/track/59D6pNWyn8UXPpos5fbAqm
110,"High On Life (feat. Bonn)","Martin Garrix",6625,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
111,"Can't Hold Us - feat. Ray Dalton","Macklemore & Ryan Lewis",6625,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
112,"The Middle",Zedd,6604,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
113,"Moment's Silence (Common Tongue)",Hozier,6552,https://open.spotify.com/track/6F980QL4axcqjJDMaV7Ew8
114,Crazy,"Gnarls Barkley",6488,https://open.spotify.com/track/1vxw6aYJls2oq3gW0DujAo
115,Happier,"Ed Sheeran",6383,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
116,"Let Me Live (feat. Anne-Marie & Mr Eazi)",Rudimental,6266,https://open.spotify.com/track/3D1rlKmZdpYUeMtRRLNawc
117,Unforgettable,"French Montana",6231,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
118,"Love Lies (with Normani)",Khalid,6209,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
119,"Nice Guy (with Jessie Reyez)",Eminem,6137,https://open.spotify.com/track/09FfQO3PqHO4HIJL511Ksi
120,"I Fall Apart","Post Malone",6055,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
121,"Feel It Still","Portugal. The Man",6040,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
122,"Wake Me Up",Avicii,5973,https://open.spotify.com/track/4h8VwCb1MTGoLKueQ1WgbD
123,"Paul - Skit","Paul Rosenberg",5921,https://open.spotify.com/track/0Uv5Kp8sEnriJjkX4oLfNI
124,FRIENDS,Marshmello,5875,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
125,Honey,"070 Shake",5874,https://open.spotify.com/track/0PoMoPqIJxe6H0rDMnpGP8
126,Darkside,"Alan Walker",5799,https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG
127,"Take My Hand","Picture This",5713,https://open.spotify.com/track/7i0f3jhZMdGvVg2XrmQfKi
128,"Tie Me Down (with Elley Duhé)",Gryffin,5695,https://open.spotify.com/track/4QVS8YCpK71R4FsxSMCjhP
129,"Freaky Friday (feat. Chris Brown)","Lil Dicky",5666,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
130,Cola,CamelPhat,5650,https://open.spotify.com/track/1HrMWH5GUdK6Yi94rbANJA
131,"lovely (with Khalid)","Billie Eilish",5632,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
132,"Too Good At Goodbyes","Sam Smith",5597,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
133,"Everywhere - 2017 Remastered","Fleetwood Mac",5577,https://open.spotify.com/track/254bXAqt3zP6P50BdQvEsq
134,"Drew Barrymore","Bryce Vine",5575,https://open.spotify.com/track/0OgGn1ofaj55l2PcihQQGV
135,"Follow Your Fire",Kodaline,5535,https://open.spotify.com/track/5s9ZfQasBGM8YLNAhXx7or
