,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
146,Dalida,Soolking,4893,https://open.spotify.com/track/4J7XN3KBqVH0ftG52SpkRf
147,"Cut Loose","Emma Bale",4860,https://open.spotify.com/track/3khBTuJV9nXiNqKY1k9AXZ
148,X,"Nicky Jam",4854,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
149,Loco,"Yung Felix",4817,https://open.spotify.com/track/0DCxNJg7yquzAHORClrP3e
150,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",4814,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
151,"Mo Bamba","Sheck Wes",4810,https://open.spotify.com/track/3QybPutx0Tjk472bBKjNWn
152,Habitué,Dosseh,4806,https://open.spotify.com/track/76HlSm9QxyXxpks5HTYS0F
153,"Vaina Loca",Ozuna,4796,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
154,"Ipséité - Bonus Track",Damso,4796,https://open.spotify.com/track/1bWACDppxjESmjkXMl6cnI
155,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",4786,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
156,BILLY,6ix9ine,4780,https://open.spotify.com/track/5KhFaq45chTw8RGfWo8T8J
157,"Whatever It Takes","Imagine Dragons",4769,https://open.spotify.com/track/6Qn5zhYkTa37e91HC1D7lb
158,"Venom - Music From The Motion Picture",Eminem,4750,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
159,"Take Me to Church",Hozier,4709,https://open.spotify.com/track/3KYOGt8IO6j8wptkG9THag
160,"I Like Me Better",Lauv,4644,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
161,"Drew Barrymore","Bryce Vine",4642,https://open.spotify.com/track/0OgGn1ofaj55l2PcihQQGV
162,Bella,MHD,4629,https://open.spotify.com/track/0SJRHDAStlsrXIXeFZZStK
163,"All I Am","Jess Glynne",4616,https://open.spotify.com/track/6X6SdJzxyw7GzxwP2fr9WV
164,"lovely (with Khalid)","Billie Eilish",4610,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
165,"Feel It Still","Portugal. The Man",4598,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
166,"Adieu bientôt",Columbine,4595,https://open.spotify.com/track/0nauWQtOaFKUtpLUMPyxmG
167,Dura,"Daddy Yankee",4593,https://open.spotify.com/track/6KuqAtoeVzxAYOaMveLNpH
168,HUMBLE.,"Kendrick Lamar",4590,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
169,"Something Just Like This","The Chainsmokers",4587,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
170,"Good Guy (feat. Jessie Reyez)",Eminem,4578,https://open.spotify.com/track/4g32MdRoqwGKQd3NXIRhpU
171,"Thinking Out Loud","Ed Sheeran",4558,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
172,Unforgettable,"French Montana",4545,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
173,"Let Her Go",Passenger,4530,https://open.spotify.com/track/2jyjhRf6DVbMPU5zxagN2h
174,Guerilla,Soolking,4523,https://open.spotify.com/track/6pJMDcYj8jHDGdEVWNwBMH
175,"High Hopes","Panic! At The Disco",4513,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
176,"XO TOUR Llif3","Lil Uzi Vert",4511,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
177,Berflam,Vald,4509,https://open.spotify.com/track/1TRPCgtAgm4R74V5dU4x5K
178,Silence,Marshmello,4497,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
179,"Don't Stop Me Now - Remastered",Queen,4473,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
180,"Everybody Dies In Their Nightmares",XXXTENTACION,4441,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
181,Traag,Bizzey,4424,https://open.spotify.com/track/26rVJH5zUQ7Yihz6c850Sn
182,"The Flute Song",Russ,4418,https://open.spotify.com/track/6pGuOWYOFDcSgmVvFWRWSv
183,"Say You Won't Let Go","James Arthur",4402,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
184,"The Night We Met","Lord Huron",4400,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK
185,"Dancing In The Moonlight (feat. NEIMY)",Jubel,4374,https://open.spotify.com/track/4Vs8RLrUdDXeaZbNeIOrtn
186,"Under The Bridge","Red Hot Chili Peppers",4374,https://open.spotify.com/track/3d9DChrdc6BOeFsbrZ3Is0
187,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,4351,https://open.spotify.com/track/7w9bgPAmPTtrkt2v16QWvQ
188,"Coming Home",Sheppard,4342,https://open.spotify.com/track/2MKXUXZIViCGpoFyysFpoj
189,"Take On Me",a-ha,4335,https://open.spotify.com/track/2WfaOiMkCvy7F5fcp2zZ8L
190,Radioactive,"Imagine Dragons",4333,https://open.spotify.com/track/4G8gkOterJn0Ywt6uhqbhp
191,"8 Letters","Why Don't We",4302,https://open.spotify.com/track/4zRZAmBQP8vhNPf9i9opXt
192,September,"Earth, Wind & Fire",4301,https://open.spotify.com/track/1mqlc0vEP9mU1kZgTi6LIQ
193,"Look Alive (feat. Drake)","BlocBoy JB",4300,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
194,"Tie Me Down (with Elley Duhé)",Gryffin,4297,https://open.spotify.com/track/4QVS8YCpK71R4FsxSMCjhP
195,"One Dance",Drake,4285,https://open.spotify.com/track/1zi7xx7UVEFkmKfv06H8x0
196,"Dis moi tout BB","Suikon Blaz AD",4277,https://open.spotify.com/track/1YkcoJwdoXElwDIaheI4xY
197,Patsergedrag,"Sevn Alias",4271,https://open.spotify.com/track/4tNpAeDH7S7cJGEo28Ogi4
198,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,4270,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
199,Rhumance,Vald,4234,https://open.spotify.com/track/56YLNejnyHdf3yiJg8fDUp
200,"We Can Do Better","Matt Simons",4219,https://open.spotify.com/track/1hLjLWrzO18acdCFcccFWk
